* Measurement data measured by REW V5.19
* Source: Input device not selected, no input selected, R, volume: no control
* Format: 65536-point spectrum using Rectangular window and 30 averages 
* Dated: Jan 12, 2019 11:00:58 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 65536-point spectrum using Rectangular window and 30 averages Input RMS 18.3 dB, 18.2 dBC, 8.6 dBA
* Measurement: Jan 12 11:00:58
* Smoothing: None
* Frequency Step: 0.7324219 Hz
* Start Frequency: 0.7324219 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
736.816, -26.014, 0
737.549, -26.061, 0
738.281, -25.079, 0
739.014, -25.887, 0
739.746, -25.270, 0
740.479, -24.527, 0
741.211, -24.207, 0
741.943, -18.801, 0
742.676, -16.828, 0
743.408, -22.737, 0
744.141, -25.716, 0
744.873, -26.358, 0
745.605, -24.420, 0
746.338, -24.771, 0
747.070, -24.211, 0
747.803, -24.344, 0
748.535, -24.975, 0
749.268, -24.882, 0
750.000, -27.188, 0
750.732, -23.916, 0
751.465, -26.334, 0
752.197, -24.855, 0
752.930, -24.876, 0
753.662, -28.144, 0
754.395, -25.196, 0
755.127, -24.583, 0
755.859, -26.212, 0
756.592, -26.052, 0
757.324, -27.334, 0
758.057, -26.802, 0
758.789, -24.821, 0
759.521, -24.162, 0
760.254, -25.704, 0
760.986, -24.651, 0
761.719, -24.913, 0
762.451, -25.083, 0
763.184, -24.692, 0
763.916, -24.562, 0
764.648, -22.975, 0
765.381, -25.178, 0
766.113, -24.277, 0
766.846, -25.084, 0
767.578, -23.012, 0
768.311, -25.556, 0
769.043, -25.874, 0
769.775, -25.573, 0
770.508, -25.813, 0
771.240, -26.236, 0
771.973, -25.699, 0
772.705, -25.237, 0
773.438, -24.475, 0
774.170, -24.889, 0
774.902, -24.593, 0
775.635, -24.261, 0
776.367, -23.662, 0
777.100, -23.254, 0
777.832, -24.419, 0
778.564, -23.912, 0
779.297, -22.020, 0
780.029, -22.012, 0
780.762, -24.158, 0
781.494, -24.443, 0
782.227, -25.023, 0
782.959, -24.908, 0
783.691, -25.638, 0
784.424, -26.833, 0
785.156, -25.300, 0
785.889, -26.030, 0
786.621, -25.673, 0
787.354, -28.162, 0
788.086, -26.186, 0
788.818, -24.762, 0
789.551, -25.379, 0
790.283, -25.358, 0
791.016, -24.298, 0
791.748, -22.712, 0
792.480, -25.082, 0
793.213, -25.659, 0
793.945, -24.476, 0
794.678, -25.193, 0
795.410, -24.440, 0
796.143, -25.489, 0
796.875, -22.838, 0
797.607, -23.539, 0
798.340, -23.532, 0
799.072, -25.544, 0
799.805, -25.531, 0
800.537, -25.320, 0
801.270, -25.634, 0
802.002, -23.180, 0
802.734, -26.029, 0
803.467, -24.449, 0
804.199, -26.031, 0
804.932, -25.322, 0
805.664, -25.830, 0
806.396, -27.272, 0
807.129, -26.973, 0
807.861, -25.648, 0
808.594, -26.612, 0
809.326, -26.007, 0
810.059, -25.681, 0
810.791, -26.702, 0
811.523, -27.880, 0
812.256, -27.998, 0
812.988, -18.152, 0
813.721, -25.681, 0
814.453, -26.247, 0
815.186, -26.365, 0
815.918, -26.086, 0
816.650, -26.023, 0
817.383, -25.487, 0
818.115, -25.274, 0
818.848, -27.466, 0
819.580, -26.189, 0
820.312, -27.051, 0
821.045, -27.574, 0
821.777, -26.668, 0
822.510, -29.177, 0
823.242, -25.814, 0
823.975, -29.254, 0
824.707, -28.104, 0
825.439, -30.878, 0
826.172, -29.267, 0
826.904, -27.878, 0
827.637, -28.560, 0
828.369, -30.444, 0
829.102, -29.962, 0
829.834, -30.108, 0
830.566, -27.982, 0
831.299, -25.713, 0
832.031, -26.250, 0
832.764, -28.672, 0
833.496, -26.574, 0
834.229, -27.060, 0
834.961, -26.592, 0
835.693, -26.176, 0
836.426, -25.986, 0
837.158, -26.735, 0
837.891, -27.561, 0
838.623, -28.137, 0
839.355, -28.149, 0
840.088, -26.861, 0
840.820, -26.700, 0
841.553, -26.059, 0
842.285, -26.172, 0
843.018, -26.547, 0
843.750, -26.335, 0
844.482, -28.467, 0
845.215, -26.520, 0
845.947, -27.264, 0
846.680, -27.097, 0
847.412, -27.143, 0
848.145, -26.174, 0
848.877, -27.867, 0
849.609, -26.475, 0
850.342, -24.786, 0
851.074, -25.370, 0
851.807, -23.753, 0
852.539, -26.650, 0
853.271, -24.593, 0
854.004, -25.804, 0
854.736, -23.893, 0
855.469, -24.558, 0
856.201, -26.153, 0
856.934, -25.648, 0
857.666, -26.047, 0
858.398, -25.449, 0
859.131, -25.392, 0
859.863, -26.334, 0
860.596, -25.855, 0
861.328, -23.860, 0
862.061, -25.969, 0
862.793, -25.297, 0
863.525, -23.852, 0
864.258, -23.931, 0
864.990, -26.245, 0
865.723, -25.789, 0
866.455, -26.988, 0
867.188, -25.152, 0
867.920, -25.932, 0
868.652, -24.882, 0
869.385, -25.297, 0
870.117, -26.592, 0
870.850, -26.427, 0
871.582, -25.845, 0
872.314, -26.171, 0
873.047, -28.714, 0
873.779, -26.838, 0
874.512, -28.239, 0
875.244, -26.374, 0
875.977, -26.344, 0
876.709, -25.785, 0
877.441, -26.460, 0
878.174, -27.162, 0
878.906, -26.431, 0
879.639, -24.973, 0
880.371, -26.463, 0
881.104, -27.148, 0
881.836, -26.454, 0
882.568, -26.740, 0
883.301, -25.340, 0
884.033, -25.968, 0
884.766, -27.121, 0
885.498, -25.941, 0
886.230, -25.712, 0
886.963, -24.478, 0
887.695, -24.897, 0
888.428, -25.024, 0
889.160, -26.454, 0
889.893, -27.709, 0
890.625, -28.848, 0
891.357, -28.523, 0
892.090, -29.748, 0
892.822, -27.267, 0
893.555, -28.129, 0
894.287, -26.325, 0
895.020, -27.421, 0
895.752, -26.899, 0
896.484, -28.499, 0
897.217, -27.809, 0
897.949, -28.427, 0
898.682, -28.641, 0
899.414, -26.928, 0
900.146, -29.799, 0
900.879, -27.927, 0
901.611, -29.473, 0
902.344, -28.815, 0
903.076, -30.011, 0
903.809, -27.562, 0
904.541, -27.791, 0
905.273, -27.393, 0
906.006, -28.087, 0
906.738, -27.865, 0
907.471, -28.023, 0
908.203, -29.404, 0
908.936, -28.999, 0
909.668, -28.703, 0
910.400, -28.436, 0
911.133, -28.852, 0
911.865, -28.060, 0
912.598, -29.496, 0
913.330, -29.312, 0
914.062, -27.348, 0
914.795, -28.629, 0
915.527, -28.297, 0
916.260, -29.962, 0
916.992, -31.368, 0
917.725, -30.800, 0
918.457, -30.853, 0
919.189, -31.163, 0
919.922, -30.934, 0
920.654, -29.662, 0
921.387, -29.970, 0
922.119, -32.023, 0
922.852, -30.735, 0
923.584, -29.364, 0
924.316, -30.896, 0
925.049, -29.596, 0
925.781, -28.481, 0
926.514, -29.159, 0
927.246, -30.553, 0
927.979, -30.057, 0
928.711, -30.215, 0
929.443, -30.139, 0
930.176, -30.391, 0
930.908, -30.990, 0
931.641, -29.646, 0
932.373, -33.696, 0
933.105, -33.613, 0
933.838, -30.399, 0
934.570, -31.472, 0
935.303, -29.620, 0
936.035, -29.859, 0
936.768, -31.343, 0
937.500, -31.344, 0
938.232, -32.964, 0
938.965, -31.064, 0
939.697, -30.501, 0
940.430, -31.987, 0
941.162, -31.695, 0
941.895, -32.883, 0
942.627, -32.917, 0
943.359, -32.387, 0
944.092, -31.901, 0
944.824, -31.332, 0
945.557, -31.105, 0
946.289, -29.985, 0
947.021, -30.385, 0
947.754, -30.128, 0
948.486, -30.663, 0
949.219, -30.865, 0
949.951, -29.860, 0
950.684, -29.262, 0
951.416, -30.939, 0
952.148, -29.827, 0
952.881, -29.573, 0
953.613, -29.299, 0
954.346, -29.203, 0
955.078, -28.220, 0
955.811, -27.523, 0
956.543, -29.703, 0
957.275, -31.686, 0
958.008, -29.974, 0
958.740, -29.415, 0
959.473, -31.433, 0
960.205, -28.799, 0
960.938, -28.662, 0
961.670, -28.517, 0
962.402, -28.945, 0
963.135, -29.046, 0
963.867, -29.569, 0
964.600, -29.776, 0
965.332, -27.496, 0
966.064, -29.792, 0
966.797, -31.390, 0
967.529, -30.439, 0
968.262, -29.217, 0
968.994, -30.159, 0
969.727, -30.229, 0
970.459, -30.474, 0
971.191, -32.208, 0
971.924, -29.184, 0
972.656, -28.941, 0
973.389, -28.734, 0
974.121, -31.437, 0
974.854, -30.185, 0
975.586, -30.377, 0
976.318, -28.256, 0
977.051, -28.374, 0
977.783, -29.186, 0
978.516, -27.736, 0
979.248, -28.441, 0
979.980, -27.995, 0
980.713, -27.395, 0
981.445, -28.081, 0
982.178, -28.027, 0
982.910, -28.627, 0
983.643, -29.222, 0
984.375, -30.974, 0
985.107, -29.874, 0
985.840, -29.564, 0
986.572, -31.302, 0
987.305, -29.183, 0
988.037, -31.931, 0
988.770, -29.992, 0
989.502, -28.857, 0
990.234, -31.469, 0
990.967, -30.425, 0
991.699, -30.259, 0
992.432, -29.952, 0
993.164, -30.440, 0
993.896, -30.865, 0
994.629, -31.700, 0
995.361, -30.431, 0
996.094, -29.343, 0
996.826, -32.021, 0
997.559, -29.499, 0
998.291, -29.187, 0
999.023, -30.377, 0
999.756, -28.070, 0
1000.488, -28.932, 0
1001.221, -30.545, 0
1001.953, -27.895, 0
1002.686, -28.496, 0
1003.418, -27.568, 0
1004.150, -28.405, 0
1004.883, -29.617, 0
1005.615, -28.483, 0
1006.348, -29.981, 0
1007.080, -32.159, 0
1007.812, -29.385, 0
1008.545, -30.067, 0
1009.277, -30.075, 0
1010.010, -27.909, 0
1010.742, -29.769, 0
1011.475, -29.366, 0
1012.207, -27.885, 0
1012.939, -29.350, 0
1013.672, -28.347, 0
1014.404, -26.490, 0
1015.137, -28.907, 0
1015.869, -28.537, 0
1016.602, -30.270, 0
1017.334, -27.962, 0
1018.066, -27.342, 0
1018.799, -26.896, 0
1019.531, -26.817, 0
1020.264, -26.122, 0
1020.996, -26.260, 0
1021.729, -26.228, 0
1022.461, -25.302, 0
1023.193, -26.721, 0
1023.926, -26.796, 0
1024.658, -26.619, 0
1025.391, -26.648, 0
1026.123, -25.918, 0
1026.855, -25.511, 0
1027.588, -26.076, 0
1028.320, -26.615, 0
1029.053, -25.767, 0
1029.785, -27.024, 0
1030.518, -26.336, 0
1031.250, -26.955, 0
1031.982, -26.379, 0
1032.715, -26.261, 0
1033.447, -27.319, 0
1034.180, -25.658, 0
1034.912, -25.617, 0
1035.645, -24.920, 0
1036.377, -24.992, 0
1037.109, -25.270, 0
1037.842, -26.638, 0
1038.574, -26.062, 0
1039.307, -25.745, 0
1040.039, -24.892, 0
1040.771, -25.662, 0
1041.504, -25.347, 0
1042.236, -27.057, 0
1042.969, -27.774, 0
1043.701, -26.806, 0
1044.434, -27.914, 0
1045.166, -26.998, 0
1045.898, -28.080, 0
1046.631, -29.156, 0
1047.363, -28.280, 0
1048.096, -28.427, 0
1048.828, -29.346, 0
1049.561, -28.360, 0
1050.293, -27.251, 0
1051.025, -27.085, 0
1051.758, -27.081, 0
1052.490, -27.657, 0
1053.223, -29.155, 0
1053.955, -29.200, 0
1054.688, -29.585, 0
1055.420, -29.808, 0
1056.152, -29.235, 0
1056.885, -30.137, 0
1057.617, -28.701, 0
1058.350, -29.684, 0
1059.082, -30.294, 0
1059.814, -29.420, 0
1060.547, -28.643, 0
1061.279, -28.652, 0
1062.012, -28.678, 0
1062.744, -29.388, 0
1063.477, -30.424, 0
1064.209, -31.058, 0
1064.941, -29.774, 0
1065.674, -29.410, 0
1066.406, -28.946, 0
1067.139, -31.372, 0
1067.871, -31.382, 0
1068.604, -30.704, 0
1069.336, -29.404, 0
1070.068, -31.374, 0
1070.801, -32.455, 0
1071.533, -32.310, 0
1072.266, -32.911, 0
1072.998, -33.917, 0
1073.730, -34.579, 0
1074.463, -33.445, 0
1075.195, -34.889, 0
1075.928, -33.754, 0
1076.660, -32.613, 0
1077.393, -34.270, 0
1078.125, -33.417, 0
1078.857, -34.872, 0
1079.590, -31.011, 0
1080.322, -28.629, 0
1081.055, -32.388, 0
1081.787, -35.044, 0
1082.520, -34.089, 0
1083.252, -34.009, 0
1083.984, -23.583, 0
1084.717, -34.911, 0
1085.449, -35.373, 0
1086.182, -34.931, 0
1086.914, -35.033, 0
1087.646, -34.088, 0
1088.379, -34.079, 0
1089.111, -34.624, 0
1089.844, -35.157, 0
1090.576, -35.748, 0
1091.309, -34.666, 0
1092.041, -34.216, 0
1092.773, -35.250, 0
1093.506, -35.092, 0
1094.238, -35.375, 0
1094.971, -35.775, 0
1095.703, -36.801, 0
1096.436, -36.471, 0
1097.168, -37.111, 0
1097.900, -34.824, 0
1098.633, -33.937, 0
1099.365, -36.064, 0
1100.098, -34.317, 0
1100.830, -36.066, 0
1101.562, -36.625, 0
1102.295, -37.073, 0
1103.027, -34.517, 0
1103.760, -35.644, 0
1104.492, -35.282, 0
1105.225, -35.725, 0
1105.957, -36.438, 0
1106.689, -36.073, 0
1107.422, -34.073, 0
1108.154, -34.263, 0
1108.887, -35.560, 0
1109.619, -34.673, 0
1110.352, -35.849, 0
1111.084, -35.100, 0
1111.816, -33.807, 0
1112.549, -34.485, 0
1113.281, -35.608, 0
1114.014, -35.825, 0
1114.746, -35.069, 0
1115.479, -37.125, 0
1116.211, -35.828, 0
1116.943, -34.405, 0
1117.676, -34.434, 0
1118.408, -35.947, 0
1119.141, -35.396, 0
1119.873, -36.043, 0
1120.605, -36.257, 0
1121.338, -36.082, 0
1122.070, -37.597, 0
1122.803, -36.282, 0
1123.535, -36.588, 0
1124.268, -37.822, 0
1125.000, -36.026, 0
1125.732, -35.088, 0
1126.465, -37.394, 0
1127.197, -36.080, 0
1127.930, -36.379, 0
1128.662, -37.623, 0
1129.395, -35.623, 0
1130.127, -35.229, 0
1130.859, -34.950, 0
1131.592, -33.383, 0
1132.324, -34.660, 0
1133.057, -34.545, 0
1133.789, -35.046, 0
1134.521, -37.787, 0
1135.254, -36.858, 0
1135.986, -38.159, 0
1136.719, -36.261, 0
1137.451, -39.146, 0
1138.184, -37.082, 0
1138.916, -38.632, 0
1139.648, -35.647, 0
1140.381, -36.140, 0
1141.113, -37.633, 0
1141.846, -36.434, 0
1142.578, -34.387, 0
1143.311, -36.238, 0
1144.043, -37.328, 0
1144.775, -37.977, 0
1145.508, -35.319, 0
1146.240, -37.770, 0
1146.973, -38.190, 0
1147.705, -37.027, 0
1148.438, -38.319, 0
1149.170, -37.125, 0
1149.902, -35.298, 0
1150.635, -36.420, 0
1151.367, -36.747, 0
1152.100, -35.529, 0
1152.832, -37.417, 0
1153.564, -37.256, 0
1154.297, -36.257, 0
1155.029, -39.258, 0
1155.762, -37.391, 0
1156.494, -38.320, 0
1157.227, -37.588, 0
1157.959, -37.705, 0
1158.691, -35.894, 0
1159.424, -36.691, 0
1160.156, -36.733, 0
1160.889, -36.522, 0
1161.621, -36.679, 0
1162.354, -39.393, 0
1163.086, -36.610, 0
1163.818, -36.486, 0
1164.551, -36.967, 0
1165.283, -37.181, 0
1166.016, -35.708, 0
1166.748, -37.486, 0
1167.480, -37.040, 0
1168.213, -37.231, 0
1168.945, -36.905, 0
1169.678, -36.555, 0
1170.410, -35.784, 0
1171.143, -34.979, 0
1171.875, -37.366, 0
1172.607, -34.984, 0
1173.340, -35.130, 0
1174.072, -35.260, 0
1174.805, -35.022, 0
1175.537, -35.953, 0
1176.270, -34.435, 0
1177.002, -35.085, 0
1177.734, -34.532, 0
1178.467, -36.656, 0
1179.199, -33.913, 0
1179.932, -35.666, 0
1180.664, -34.427, 0
1181.396, -35.258, 0
1182.129, -34.162, 0
1182.861, -34.915, 0
1183.594, -35.369, 0
1184.326, -35.244, 0
1185.059, -36.569, 0
1185.791, -36.818, 0
1186.523, -33.722, 0
1187.256, -35.178, 0
1187.988, -34.481, 0
1188.721, -34.233, 0
1189.453, -34.474, 0
1190.186, -34.545, 0
1190.918, -33.578, 0
1191.650, -32.793, 0
1192.383, -32.342, 0
1193.115, -31.973, 0
1193.848, -31.746, 0
1194.580, -31.619, 0
1195.312, -32.588, 0
1196.045, -32.438, 0
1196.777, -32.096, 0
1197.510, -32.959, 0
1198.242, -33.245, 0
1198.975, -31.602, 0
1199.707, -26.898, 0
1200.439, -27.290, 0
1201.172, -32.009, 0
1201.904, -30.753, 0
1202.637, -32.625, 0
1203.369, -33.871, 0
1204.102, -31.644, 0
1204.834, -32.546, 0
1205.566, -31.107, 0
1206.299, -32.604, 0
1207.031, -34.006, 0
1207.764, -34.950, 0
1208.496, -32.823, 0
1209.229, -33.442, 0
1209.961, -32.496, 0
1210.693, -34.464, 0
1211.426, -34.300, 0
1212.158, -35.333, 0
1212.891, -33.179, 0
1213.623, -33.554, 0
1214.355, -33.572, 0
1215.088, -34.292, 0
1215.820, -33.696, 0
1216.553, -34.778, 0
1217.285, -33.241, 0
1218.018, -33.858, 0
1218.750, -33.336, 0
1219.482, -34.243, 0
1220.215, -34.104, 0
1220.947, -32.043, 0
1221.680, -32.867, 0
1222.412, -31.793, 0
1223.145, -33.023, 0
1223.877, -30.841, 0
1224.609, -32.950, 0
1225.342, -33.828, 0
1226.074, -32.255, 0
1226.807, -32.107, 0
1227.539, -32.429, 0
1228.271, -32.359, 0
1229.004, -33.260, 0
1229.736, -33.091, 0
1230.469, -34.196, 0
1231.201, -32.934, 0
1231.934, -34.208, 0
1232.666, -33.424, 0
1233.398, -33.093, 0
1234.131, -33.420, 0
1234.863, -33.816, 0
1235.596, -33.034, 0
1236.328, -34.008, 0
1237.061, -33.228, 0
1237.793, -34.334, 0
1238.525, -33.958, 0
1239.258, -33.090, 0
1239.990, -33.057, 0
1240.723, -34.088, 0
1241.455, -32.869, 0
1242.188, -34.166, 0
1242.920, -34.627, 0
1243.652, -34.740, 0
1244.385, -35.735, 0
1245.117, -36.035, 0
1245.850, -37.852, 0
1246.582, -35.794, 0
1247.314, -37.745, 0
1248.047, -36.458, 0
1248.779, -34.969, 0
1249.512, -35.058, 0
1250.244, -35.240, 0
1250.977, -35.602, 0
1251.709, -32.739, 0
1252.441, -33.546, 0
1253.174, -32.042, 0
1253.906, -33.486, 0
1254.639, -33.526, 0
1255.371, -31.647, 0
1256.104, -32.748, 0
1256.836, -33.018, 0
1257.568, -33.946, 0
1258.301, -32.901, 0
1259.033, -31.211, 0
1259.766, -32.123, 0
1260.498, -33.663, 0
1261.230, -33.003, 0
1261.963, -33.314, 0
1262.695, -32.873, 0
1263.428, -33.190, 0
1264.160, -32.751, 0
1264.893, -33.051, 0
1265.625, -32.107, 0
1266.357, -34.289, 0
1267.090, -34.767, 0
1267.822, -34.532, 0
1268.555, -34.471, 0
1269.287, -33.514, 0
1270.020, -35.108, 0
1270.752, -34.890, 0
1271.484, -35.558, 0
1272.217, -36.275, 0
1272.949, -36.439, 0
1273.682, -36.096, 0
1274.414, -35.901, 0
1275.146, -34.370, 0
1275.879, -36.292, 0
1276.611, -36.036, 0
1277.344, -36.039, 0
1278.076, -37.632, 0
1278.809, -36.558, 0
1279.541, -35.960, 0
1280.273, -34.672, 0
1281.006, -36.987, 0
1281.738, -35.722, 0
1282.471, -37.184, 0
1283.203, -37.667, 0
1283.936, -38.869, 0
1284.668, -35.860, 0
1285.400, -35.903, 0
1286.133, -37.399, 0
1286.865, -36.762, 0
1287.598, -35.897, 0
1288.330, -35.509, 0
1289.062, -37.269, 0
1289.795, -37.239, 0
1290.527, -35.649, 0
1291.260, -34.317, 0
1291.992, -34.910, 0
1292.725, -34.376, 0
1293.457, -32.053, 0
1294.189, -34.366, 0
1294.922, -35.403, 0
1295.654, -33.487, 0
1296.387, -34.373, 0
1297.119, -34.415, 0
1297.852, -33.993, 0
1298.584, -33.964, 0
1299.316, -35.172, 0
1300.049, -35.895, 0
1300.781, -34.615, 0
1301.514, -37.253, 0
1302.246, -35.189, 0
1302.979, -34.414, 0
1303.711, -34.145, 0
1304.443, -34.863, 0
1305.176, -34.318, 0
1305.908, -35.603, 0
1306.641, -33.746, 0
1307.373, -34.857, 0
1308.105, -36.226, 0
1308.838, -34.948, 0
1309.570, -34.324, 0
1310.303, -37.652, 0
1311.035, -35.746, 0
1311.768, -33.957, 0
1312.500, -33.619, 0
1313.232, -35.767, 0
1313.965, -34.920, 0
1314.697, -36.125, 0
1315.430, -35.591, 0
1316.162, -35.208, 0
1316.895, -35.277, 0
1317.627, -36.210, 0
1318.359, -34.947, 0
1319.092, -35.012, 0
1319.824, -35.028, 0
1320.557, -36.862, 0
1321.289, -32.868, 0
1322.021, -36.153, 0
1322.754, -34.713, 0
1323.486, -34.003, 0
1324.219, -34.448, 0
1324.951, -34.631, 0
1325.684, -34.580, 0
1326.416, -34.493, 0
1327.148, -33.070, 0
1327.881, -34.258, 0
1328.613, -33.830, 0
1329.346, -34.440, 0
1330.078, -35.059, 0
1330.811, -35.977, 0
1331.543, -33.500, 0
1332.275, -33.362, 0
1333.008, -32.219, 0
1333.740, -33.336, 0
1334.473, -34.284, 0
1335.205, -34.591, 0
1335.938, -32.815, 0
1336.670, -34.626, 0
1337.402, -34.123, 0
1338.135, -34.017, 0
1338.867, -34.144, 0
1339.600, -34.967, 0
1340.332, -34.515, 0
1341.064, -34.698, 0
1341.797, -34.163, 0
1342.529, -34.914, 0
1343.262, -33.584, 0
1343.994, -33.689, 0
1344.727, -32.177, 0
1345.459, -33.316, 0
1346.191, -32.649, 0
1346.924, -35.123, 0
1347.656, -31.826, 0
1348.389, -33.904, 0
1349.121, -31.924, 0
1349.854, -31.290, 0
1350.586, -33.010, 0
1351.318, -32.900, 0
1352.051, -34.377, 0
1352.783, -34.397, 0
1353.516, -33.278, 0
1354.248, -33.787, 0
1354.980, -34.475, 0
1355.713, -34.606, 0
1356.445, -32.243, 0
1357.178, -32.222, 0
1357.910, -32.289, 0
1358.643, -31.879, 0
1359.375, -32.479, 0
1360.107, -33.519, 0
1360.840, -33.486, 0
1361.572, -34.578, 0
1362.305, -32.707, 0
1363.037, -32.526, 0
1363.770, -32.335, 0
1364.502, -31.743, 0
1365.234, -33.007, 0
1365.967, -32.050, 0
1366.699, -33.125, 0
1367.432, -31.197, 0
1368.164, -32.351, 0
1368.896, -32.115, 0
1369.629, -32.252, 0
1370.361, -33.930, 0
1371.094, -31.969, 0
1371.826, -32.030, 0
1372.559, -33.210, 0
1373.291, -31.481, 0
1374.023, -31.968, 0
1374.756, -31.367, 0
1375.488, -31.841, 0
1376.221, -33.105, 0
1376.953, -32.087, 0
1377.686, -32.259, 0
1378.418, -31.567, 0
1379.150, -32.255, 0
1379.883, -31.581, 0
1380.615, -32.553, 0
1381.348, -32.240, 0
1382.080, -32.707, 0
1382.812, -32.590, 0
1383.545, -33.051, 0
1384.277, -32.797, 0
1385.010, -32.898, 0
1385.742, -32.080, 0
1386.475, -32.326, 0
1387.207, -30.211, 0
1387.939, -31.488, 0
1388.672, -31.292, 0
1389.404, -29.708, 0
1390.137, -30.610, 0
1390.869, -31.832, 0
1391.602, -31.719, 0
1392.334, -31.027, 0
1393.066, -31.546, 0
1393.799, -31.832, 0
1394.531, -32.370, 0
1395.264, -31.305, 0
1395.996, -29.973, 0
1396.729, -32.148, 0
1397.461, -31.539, 0
1398.193, -29.913, 0
1398.926, -30.840, 0
1399.658, -31.172, 0
1400.391, -30.674, 0
1401.123, -31.153, 0
1401.855, -31.430, 0
1402.588, -32.050, 0
1403.320, -31.533, 0
1404.053, -31.555, 0
1404.785, -32.936, 0
1405.518, -31.948, 0
1406.250, -30.972, 0
1406.982, -33.101, 0
1407.715, -33.362, 0
1408.447, -33.216, 0
1409.180, -30.394, 0
1409.912, -31.930, 0
1410.645, -30.440, 0
1411.377, -32.803, 0
1412.109, -30.539, 0
1412.842, -30.230, 0
1413.574, -30.878, 0
1414.307, -31.880, 0
1415.039, -31.061, 0
1415.771, -31.395, 0
1416.504, -31.399, 0
1417.236, -32.937, 0
1417.969, -32.606, 0
1418.701, -32.412, 0
1419.434, -32.315, 0
1420.166, -33.852, 0
1420.898, -33.578, 0
1421.631, -33.238, 0
1422.363, -32.897, 0
1423.096, -31.705, 0
1423.828, -33.435, 0
1424.561, -31.692, 0
1425.293, -30.569, 0
1426.025, -32.530, 0
1426.758, -32.478, 0
1427.490, -31.163, 0
1428.223, -31.063, 0
1428.955, -30.433, 0
1429.688, -30.923, 0
1430.420, -31.025, 0
1431.152, -30.924, 0
1431.885, -32.017, 0
1432.617, -31.727, 0
1433.350, -31.031, 0
1434.082, -31.277, 0
1434.814, -31.534, 0
1435.547, -31.526, 0
1436.279, -31.293, 0
1437.012, -31.041, 0
1437.744, -30.768, 0
1438.477, -30.369, 0
1439.209, -30.477, 0
1439.941, -29.056, 0
1440.674, -29.692, 0
1441.406, -31.159, 0
1442.139, -29.773, 0
1442.871, -30.979, 0
1443.604, -31.148, 0
1444.336, -30.542, 0
1445.068, -29.940, 0
1445.801, -29.677, 0
1446.533, -28.968, 0
1447.266, -30.256, 0
1447.998, -30.863, 0
1448.730, -30.856, 0
1449.463, -30.048, 0
1450.195, -28.775, 0
1450.928, -29.648, 0
1451.660, -28.334, 0
1452.393, -28.633, 0
1453.125, -28.633, 0
1453.857, -29.283, 0
1454.590, -27.971, 0
1455.322, -28.724, 0
1456.055, -28.592, 0
1456.787, -29.441, 0
1457.520, -29.019, 0
1458.252, -29.144, 0
1458.984, -29.350, 0
1459.717, -28.704, 0
1460.449, -28.867, 0
1461.182, -28.246, 0
1461.914, -29.697, 0
1462.646, -28.794, 0
1463.379, -27.909, 0
1464.111, -27.979, 0
1464.844, -28.218, 0
1465.576, -29.260, 0
1466.309, -29.125, 0
1467.041, -30.215, 0
1467.773, -29.464, 0
1468.506, -30.061, 0
1469.238, -29.748, 0
1469.971, -28.817, 0
1470.703, -28.962, 0
1471.436, -28.756, 0
1472.168, -28.433, 0
1472.900, -29.410, 0
1473.633, -29.077, 0
1474.365, -27.566, 0
1475.098, -29.792, 0
1475.830, -30.772, 0
1476.562, -30.390, 0
1477.295, -29.794, 0
1478.027, -29.389, 0
1478.760, -27.977, 0
1479.492, -29.208, 0
1480.225, -31.664, 0
1480.957, -30.920, 0
1481.689, -31.515, 0
1482.422, -31.215, 0
1483.154, -30.765, 0
1483.887, -31.436, 0
1484.619, -32.578, 0
1485.352, -32.015, 0
1486.084, -31.154, 0
1486.816, -31.601, 0
1487.549, -31.574, 0
1488.281, -32.396, 0
1489.014, -31.110, 0
1489.746, -30.618, 0
1490.479, -31.563, 0
1491.211, -31.929, 0
1491.943, -30.549, 0
1492.676, -31.761, 0
1493.408, -30.135, 0
1494.141, -31.579, 0
1494.873, -29.949, 0
1495.605, -31.630, 0
1496.338, -31.345, 0
1497.070, -31.072, 0
1497.803, -29.579, 0
1498.535, -27.698, 0
1499.268, -30.516, 0
1500.000, -25.409, 0
1500.732, -30.067, 0
1501.465, -29.677, 0
1502.197, -29.793, 0
1502.930, -30.683, 0
1503.662, -29.708, 0
1504.395, -30.427, 0
1505.127, -30.938, 0
1505.859, -30.024, 0
1506.592, -30.176, 0
1507.324, -30.360, 0
1508.057, -31.631, 0
1508.789, -30.092, 0
1509.521, -31.129, 0
1510.254, -30.735, 0
1510.986, -32.156, 0
1511.719, -32.034, 0
1512.451, -30.852, 0
1513.184, -29.859, 0
1513.916, -31.280, 0
1514.648, -30.051, 0
1515.381, -31.727, 0
1516.113, -29.347, 0
1516.846, -31.209, 0
1517.578, -29.980, 0
1518.311, -30.352, 0
1519.043, -30.352, 0
1519.775, -29.027, 0
1520.508, -30.523, 0
1521.240, -29.642, 0
1521.973, -30.348, 0
1522.705, -28.957, 0
1523.438, -30.282, 0
1524.170, -28.082, 0
1524.902, -28.526, 0
1525.635, -28.175, 0
1526.367, -28.242, 0
1527.100, -25.831, 0
1527.832, -26.682, 0
1528.564, -27.352, 0
1529.297, -27.974, 0
